"safegraph_place_id","parent_safegraph_place_id","location_name","brands","latitude","longitude","street_address","city","region","postal_code","iso_country_code","polygon_wkt","polygon_class","includes_parking_lot","is_synthetic"
sg:220a4b5b4cfc421097aef635e16cb22e,,PNC Financial Services,PNC Financial Services,39.952147,-75.159122,1111 Market St,Philadelphia,PA,19107,US,"POLYGON ((-75.1591359522621 39.95230347847194, -75.15901525285643 39.95228805752644, -75.15910913017196 39.95198786242766, -75.15922982957763 39.952006367643094, -75.1591359522621 39.95230347847194))",OWNED_POLYGON,false,false
sg:80ee7b30d56e44758be5a4ce31ee63dc,,Dutch Eating Place,,39.953615,-75.158959,1136 Arch St,Philadelphia,PA,19107,US,"POLYGON ((-75.161439 39.956038, -75.160445 39.955912, -75.159267 39.955763, -75.159272 39.95574, -75.158855 39.955687, -75.158848 39.95572, -75.158207 39.955639, -75.157989 39.955611, -75.157771 39.955584, -75.15777 39.95557, -75.157665 39.955556, -75.157669 39.955537, -75.157597 39.955527, -75.157675 39.955164, -75.157659 39.955162, -75.157668 39.955117, -75.157646 39.955114, -75.157663 39.955038, -75.157654 39.955011, -75.157675 39.954982, -75.157698 39.954872, -75.15769 39.954845, -75.157711 39.954819, -75.157734 39.954709, -75.157727 39.954679, -75.157747 39.954654, -75.15777 39.954545, -75.157762 39.954516, -75.157782 39.954491, -75.157806 39.954379, -75.157799 39.95435, -75.157819 39.954327, -75.157842 39.954217, -75.157835 39.954186, -75.157855 39.954162, -75.157871 39.954086, -75.157891 39.954089, -75.157904 39.954029, -75.157949 39.954034, -75.157958 39.953991, -75.157938 39.953988, -75.157905 39.953952, -75.157951 39.953926, -75.157972 39.953929, -75.157976 39.953912, -75.158133 39.953932, -75.158136 39.95392, -75.1582 39.953912, -75.158234 39.953922, -75.158256 39.953937, -75.158253 39.953948, -75.158336 39.953959, -75.158345 39.953916, -75.158637 39.953953, -75.158675 39.953778, -75.158425 39.953747, -75.158426 39.953746, -75.158613 39.95287, -75.158634 39.952773, -75.158695 39.952468, -75.159661 39.952594, -75.159601 39.952869, -75.159605 39.952869, -75.159591 39.952919, -75.159541 39.953144, -75.159534 39.95318, -75.159444 39.953594, -75.159392 39.953837, -75.159382 39.953869, -75.159117 39.953835, -75.15908 39.954008, -75.159221 39.954026, -75.15922 39.954029, -75.159295 39.954059, -75.159363 39.954078, -75.15936 39.95409, -75.15947 39.954104, -75.159473 39.954091, -75.159535 39.954092, -75.159629 39.954081, -75.15997 39.954124, -75.15996 39.954168, -75.160214 39.9542, -75.160232 39.954193, -75.160273 39.95419, -75.160308 39.954201, -75.160324 39.954214, -75.160572 39.954246, -75.160575 39.954236, -75.160602 39.954228, -75.160641 39.954227, -75.160675 39.954237, -75.160698 39.954252, -75.160696 39.954262, -75.160818 39.954278, -75.16082 39.954285, -75.160854 39.954289, -75.160852 39.9543, -75.160875 39.954303, -75.160907 39.95434, -75.160859 39.954366, -75.160839 39.954364, -75.160836 39.954378, -75.161109 39.954412, -75.161091 39.954402, -75.161052 39.954361, -75.161103 39.954335, -75.161122 39.954338, -75.161125 39.954323, -75.161262 39.95434, -75.161289 39.954326, -75.161332 39.954325, -75.161366 39.954335, -75.16139 39.95435, -75.161389 39.954358, -75.161648 39.954391, -75.161698 39.954384, -75.161744 39.954404, -75.162074 39.954446, -75.162096 39.954437, -75.162129 39.954437, -75.162156 39.954445, -75.162175 39.954462, -75.162438 39.954495, -75.162437 39.954501, -75.162567 39.954517, -75.162569 39.954508, -75.162632 39.954516, -75.162613 39.954612, -75.162651 39.954617, -75.162633 39.954702, -75.162639 39.954703, -75.162609 39.954829, -75.162789 39.954854, -75.162764 39.95495, -75.162786 39.954953, -75.162717 39.955276, -75.162625 39.955703, -75.162657 39.95571, -75.162605 39.955949, -75.162599 39.955959, -75.162508 39.955948, -75.162429 39.956078, -75.162193 39.956049, -75.162173 39.956132, -75.161675 39.956068, -75.161613 39.956061, -75.161439 39.956038))",SHARED_POLYGON,false,false
sg:8ffc47ee1ea9415d81e4bf23d320a967,,Megumi Japanese Ramen & Sushi Bar,,39.955477,-75.154898,915 Race St,Philadelphia,PA,19107,US,"POLYGON ((-75.15495437637924 39.95534652733806, -75.15489955707966 39.955613302343465, -75.15484323069035 39.955606620257534, -75.15489659850175 39.95533979901997, -75.15495437637924 39.95534652733806))",OWNED_POLYGON,false,false
sg:283c65d39010475193f47f50fc07dd19,,Adornamenti,,39.944727,-75.160152,1106 Pine St,Philadelphia,PA,19107,US,"POLYGON ((-75.160096 39.944873, -75.160144 39.944657, -75.16019 39.944663, -75.160161 39.94479, -75.160179 39.944793, -75.160161 39.944881, -75.160096 39.944873))",OWNED_POLYGON,false,false
sg:d6ab1f1bc24d4158b8517502424fbf4f,,Shea A Cronley MD Society Hill Pediatrics,,39.949381,-75.155125,834 Chestnut St Ste 306,Philadelphia,PA,19107,US,"POLYGON ((-75.155034 39.949721, -75.155023 39.94972, -75.15503 39.94969, -75.154764 39.949655, -75.154796 39.949492, -75.154807 39.949445, -75.154854 39.949225, -75.154861 39.949226, -75.154872 39.94918, -75.154864 39.949178, -75.154899 39.949018, -75.155565 39.949104, -75.15557 39.949107, -75.155534 39.949267, -75.155518 39.949265, -75.155502 39.949334, -75.15552 39.949337, -75.15551 39.949383, -75.155531 39.949385, -75.155515 39.949458, -75.155492 39.949455, -75.155482 39.949501, -75.155458 39.949498, -75.155442 39.949569, -75.155467 39.949573, -75.155431 39.949739, -75.155129 39.9497, -75.155122 39.949733, -75.155034 39.949721))",SHARED_POLYGON,false,false
sg:2bcfc2818f97411a8866ce3d9e05c88e,sg:4dded547308a4414b57bbb493c4eddae,Jefferson University Hospital,,39.94977,-75.157213,111 S 10th St Ste 1114,Philadelphia,PA,19107,US,"POLYGON ((-75.158516 39.949473, -75.158569 39.94946, -75.158602 39.949486, -75.158606 39.949512, -75.158692 39.949523, -75.15856 39.950144, -75.158539 39.950141, -75.157144 39.949966, -75.157177 39.949814, -75.157181 39.949783, -75.157212 39.94964, -75.157186 39.949636, -75.157199 39.949577, -75.157223 39.94958, -75.157272 39.949351, -75.157378 39.949364, -75.157375 39.949377, -75.15771 39.949419, -75.157715 39.949396, -75.157814 39.949408, -75.157809 39.94943, -75.157912 39.949443, -75.157922 39.949398, -75.158516 39.949473))",SHARED_POLYGON,false,false
sg:7ffdc45f569243dc856a47a5636b3e5f,,Dignity Philadelphia,,39.945794,-75.163213,330 S 13th St,Philadelphia,PA,19107,US,"POLYGON ((-75.163037 39.946028, -75.163033 39.946042, -75.1629 39.946025, -75.162905 39.946001, -75.162919 39.946003, -75.162958 39.945817, -75.163204 39.94585, -75.163212 39.945816, -75.163099 39.945801, -75.163081 39.945807, -75.163048 39.945796, -75.163001 39.94579, -75.162982 39.945768, -75.162989 39.945737, -75.162927 39.945729, -75.162966 39.945557, -75.163129 39.945577, -75.163121 39.945611, -75.163138 39.945613, -75.163141 39.945595, -75.163176 39.945598, -75.163179 39.945586, -75.163234 39.945593, -75.163231 39.945605, -75.16336 39.945622, -75.163341 39.945708, -75.163254 39.945697, -75.163247 39.945726, -75.163312 39.945734, -75.163302 39.945777, -75.163468 39.9458, -75.163414 39.946037, -75.163362 39.94603, -75.163355 39.946063, -75.163314 39.946058, -75.163312 39.946064, -75.163037 39.946028))",SHARED_POLYGON,false,false
sg:c4b14a0049354263b1af1698a15ca564,,Hampton,Hampton,39.956262,-75.16081,1301 Race St,Philadelphia,PA,19107,US,"POLYGON ((-75.1610454253635 39.956086321586575, -75.16104341370674 39.95610328368443, -75.1610729180059 39.95610636770177, -75.16106554193111 39.95615365595026, -75.1610829762897 39.9561572539678, -75.16106084806533 39.95627136242675, -75.1609193615398 39.956252344363484, -75.16086711867425 39.956493486319644, -75.16059949825024 39.95645647831185, -75.16061760316109 39.95636036019809, -75.16067996452068 39.95636858421311, -75.16072070230652 39.95618257389992, -75.16065565873791 39.956171265848276, -75.16068382193257 39.95603813909949, -75.1610454253635 39.956086321586575))",OWNED_POLYGON,false,false
sg:fed04f71253b4ee4a6597e42bfe62c40,sg:4dded547308a4414b57bbb493c4eddae,Katz Leo C MD,,39.94911,-75.157577,132 S 10th St,Philadelphia,PA,19107,US,"POLYGON ((-75.157932 39.949207, -75.157914 39.949299, -75.157367 39.94923, -75.157395 39.949099, -75.157367 39.949095, -75.157378 39.949041, -75.157405 39.949044, -75.157434 39.94891, -75.157555 39.948926, -75.157562 39.948938, -75.157598 39.94894, -75.157726 39.948956, -75.157725 39.94896, -75.157847 39.948975, -75.157848 39.94897, -75.157959 39.948986, -75.157912 39.949204, -75.157932 39.949207))",SHARED_POLYGON,false,false
sg:e02582d236e4432d9602e449df84e8d8,,Standard Security System Philadelphia,,39.950218,-75.160866,1212 Chestnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.160736 39.950392, -75.160873 39.94976, -75.160903 39.94976, -75.160981 39.94977, -75.160983 39.949764, -75.16105 39.949772, -75.160999 39.950043, -75.160913 39.950414, -75.160736 39.950392))",OWNED_POLYGON,false,false
sg:5d6d4f515585419192a52cbd8b18cd0f,,PetSmart,PetSmart,39.950113,-75.159299,1112 Chestnut St Spc 1120,Philadelphia,PA,19107,US,"POLYGON ((-75.159203 39.950198, -75.159263 39.949929, -75.159679 39.949982, -75.159756 39.949629, -75.160139 39.949678, -75.159997 39.950322, -75.159827 39.9503, -75.159832 39.950278, -75.159203 39.950198))",SHARED_POLYGON,false,false
sg:d3e43eeeecd346d58f6c9608f7381a04,,Xun Yu Si Kao,,39.954808,-75.156309,140 N 10th St,Philadelphia,PA,19107,US,"POLYGON ((-75.156094 39.954838, -75.156118 39.95473, -75.15613 39.954729, -75.156524 39.954777, -75.156502 39.954869, -75.156425 39.954859, -75.156421 39.954878, -75.156094 39.954838))",OWNED_POLYGON,false,false
sg:d0b0ba7528604cf29afcba649cb1e34c,,myDoc Urgent Care,,39.953411,-75.156871,1008 Arch St Ste 102,Philadelphia,PA,19107,US,"POLYGON ((-75.156688 39.953534, -75.156692 39.953518, -75.156676 39.953516, -75.156723 39.953299, -75.156766 39.953305, -75.156805 39.953129, -75.156795 39.953113, -75.157101 39.953153, -75.15706 39.953339, -75.157087 39.953345, -75.157039 39.953563, -75.157023 39.953562, -75.157019 39.953579, -75.156688 39.953536, -75.156688 39.953534))",SHARED_POLYGON,false,false
sg:86f67fd53114466087d229fd47c6cada,,Chix & Wings,,39.94898,-75.159094,138 S 11th St,Philadelphia,PA,19107,US,"POLYGON ((-75.15900063095614 39.948946343441904, -75.15919777331874 39.948967933819425, -75.15918704448268 39.94901317077876, -75.15898990212008 39.948991580415516, -75.15900063095614 39.948946343441904))",OWNED_POLYGON,,false
sg:fce8231cb8e546a484404b49c487663d,,Parking Plaza Quaker City Auto Parks,,39.9522,-75.153526,801 Filbert St,Philadelphia,PA,19107,US,"POLYGON ((-75.153081 39.953068, -75.153246 39.952311, -75.153262 39.952236, -75.153497 39.952266, -75.153529 39.952121, -75.153477 39.952114, -75.153528 39.951877, -75.153514 39.951875, -75.15359 39.951522, -75.153606 39.951524, -75.153658 39.951282, -75.153792 39.951299, -75.153794 39.951292, -75.153885 39.951304, -75.153888 39.951292, -75.153941 39.951299, -75.153941 39.951293, -75.154016 39.951303, -75.154015 39.951308, -75.154288 39.951342, -75.154339 39.951351, -75.154337 39.951364, -75.15447 39.951381, -75.154473 39.951368, -75.154723 39.9514, -75.154725 39.951411, -75.155068 39.951455, -75.155033 39.951613, -75.154986 39.951607, -75.154975 39.951659, -75.155189 39.951686, -75.155186 39.951701, -75.155294 39.951715, -75.155311 39.951636, -75.155422 39.95165, -75.155455 39.951495, -75.156617 39.951643, -75.156575 39.951841, -75.156762 39.951865, -75.156791 39.951728, -75.156852 39.951736, -75.156944 39.951686, -75.15757 39.951766, -75.157747 39.951788, -75.157749 39.951777, -75.158038 39.951814, -75.158036 39.951822, -75.158212 39.951844, -75.15803 39.95269, -75.157909 39.952678, -75.157558 39.952631, -75.157555 39.952646, -75.157465 39.952635, -75.157468 39.95262, -75.157385 39.95261, -75.156633 39.952515, -75.156677 39.952311, -75.156479 39.952286, -75.156435 39.952491, -75.155676 39.952394, -75.155647 39.95253, -75.155691 39.952535, -75.155686 39.952559, -75.155961 39.952594, -75.155965 39.952575, -75.156043 39.952585, -75.156043 39.952608, -75.156357 39.952648, -75.156287 39.952977, -75.155969 39.952937, -75.155964 39.952958, -75.155887 39.952948, -75.155891 39.952928, -75.155366 39.952861, -75.155362 39.952883, -75.155285 39.952873, -75.155285 39.952852, -75.155022 39.952818, -75.155017 39.952844, -75.154965 39.952838, -75.15497 39.952812, -75.154934 39.952808, -75.155006 39.952473, -75.155357 39.952518, -75.155362 39.952497, -75.15544 39.952507, -75.155435 39.952529, -75.155507 39.952538, -75.155513 39.952512, -75.155576 39.95252, -75.155604 39.952388, -75.155041 39.952316, -75.155053 39.952257, -75.154896 39.952237, -75.154883 39.952295, -75.15358 39.952128, -75.153548 39.952274, -75.153584 39.952279, -75.153574 39.952327, -75.153664 39.952299, -75.153699 39.952293, -75.153753 39.952298, -75.153799 39.952325, -75.153822 39.952353, -75.153834 39.952384, -75.153828 39.952423, -75.153807 39.952453, -75.153779 39.952473, -75.153746 39.952485, -75.153682 39.952775, -75.153604 39.953135, -75.15321 39.953085, -75.153081 39.953068), (-75.15373 39.952346, -75.153675 39.952347, -75.153649 39.952364, -75.15364 39.952382, -75.153643 39.952411, -75.15366 39.952432, -75.153692 39.952441, -75.153725 39.952437, -75.153748 39.952424, -75.153764 39.952405, -75.153764 39.952377, -75.15373 39.952346))",SHARED_POLYGON,false,false
sg:07612bc7aaed478b82cc035bc0f19e46,,Nuts To You,,39.949054,-75.163362,1328 Walnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.16336485743523 39.94917561234072, -75.16330450773239 39.94917818261551, -75.16336217522621 39.94892475305757, -75.16341648995876 39.9489319498531, -75.16336485743523 39.94917561234072))",OWNED_POLYGON,,false
sg:349d17745dcd4825abb4142dd8df3b44,,Donald J Dvorin MD The Asthma Center,,39.956392,-75.162351,205 N Broad St Ste 300,Philadelphia,PA,19107,US,"POLYGON ((-75.162185 39.956308, -75.162551 39.956353, -75.162527 39.956461, -75.162162 39.956414, -75.162185 39.956308))",SHARED_POLYGON,false,false
sg:3bcedf8b38e84581a3b153923f839bf6,,Chinese Benevolent Association,,39.955226,-75.155412,930 Race St,Philadelphia,PA,19107,US,"POLYGON ((-75.15536047518253 39.9552668924514, -75.15537958592176 39.95518182387789, -75.15540439635515 39.95518490793679, -75.15542685985565 39.95509624118811, -75.15548352152109 39.95510420834996, -75.15544094145292 39.955278714661674, -75.15536047518253 39.9552668924514))",OWNED_POLYGON,,false
sg:4c511731dbd240d0950266876810e5d5,,Mixxia Hair Lounge,,39.946396,-75.162082,1220 Spruce St,Philadelphia,PA,19107,US,"POLYGON ((-75.162004 39.946575, -75.162057 39.946302, -75.162116 39.946309, -75.162097 39.946407, -75.162084 39.946451, -75.162111 39.946455, -75.162084 39.946586, -75.162004 39.946575))",SHARED_POLYGON,false,false
sg:ab82f199d7bf4e248d1b9ca434ea1d8d,,Mercato BYOB,,39.946499,-75.161768,1216 Spruce St,Philadelphia,PA,19107,US,"POLYGON ((-75.16179205828382 39.946554477200394, -75.16172701471521 39.946545737930585, -75.1617467960067 39.94645243330383, -75.16180613988115 39.94646014443482, -75.16179105245544 39.94653854088402, -75.16179205828382 39.946554477200394))",OWNED_POLYGON,false,false
sg:8b91c0ffe9774a2baefc5c7f81b220c3,,Macy's,Macy's,39.951954,-75.162035,1300 Market St,Philadelphia,PA,19107,US,"POLYGON ((-75.16243556929243 39.952130593267476, -75.16156921578062 39.952031898906604, -75.16163090658796 39.951762544822, -75.1625026245178 39.95187563254395, -75.16243556929243 39.952130593267476))",OWNED_POLYGON,,false
sg:d7a653afa4ce48618cbd21ee2239faca,,University of the Arts,,39.946173,-75.163452,311 S Juniper St,Philadelphia,PA,19107,US,"POLYGON ((-75.163706 39.946278, -75.163382 39.946237, -75.16338 39.946249, -75.163198 39.946227, -75.163167 39.946218, -75.163197 39.946059, -75.163738 39.946128, -75.163706 39.946278))",OWNED_POLYGON,false,false
sg:efb92964616c419d80c8e3faf0e1425e,,Shaking Seafood,,39.947044,-75.157452,243 S 10th St,Philadelphia,PA,19107,US,"POLYGON ((-75.157255 39.947048, -75.157266 39.947, -75.157276 39.947002, -75.157629 39.94705, -75.157619 39.947096, -75.157255 39.947048))",SHARED_POLYGON,false,false
sg:56d1f9fd5b6045c1a6f307cde4334e1a,,Paper On Pine,,39.949973,-75.161676,115 S 13th St Midtown Village,Philadelphia,PA,19107,US,"POLYGON ((-75.161786 39.950226, -75.161511 39.950192, -75.161584 39.949848, -75.161794 39.949875, -75.161796 39.949867, -75.16188 39.949877, -75.161867 39.949939, -75.161849 39.949939, -75.161838 39.949992, -75.161849 39.949993, -75.161819 39.950131, -75.161798 39.950128, -75.161795 39.95014, -75.161819 39.950143, -75.161804 39.950187, -75.161796 39.950227, -75.161786 39.950226))",SHARED_POLYGON,false,false
sg:c59825501dbc4cddaf7a3b569b3acd81,,Gutmann Jacqueline MD,,39.95016,-75.157435,1015 Chestnut St Ste 1013,Philadelphia,PA,19107,US,"POLYGON ((-75.15759 39.9501628, -75.15755580000001 39.950319300000004, -75.1574683 39.9503081, -75.1574027 39.9506077, -75.15723820000001 39.9505866, -75.15727290000001 39.9504279, -75.1573527 39.9504382, -75.15738350000001 39.950297500000005, -75.15729470000001 39.9502861, -75.157329 39.9501293, -75.15759 39.9501628))",SHARED_POLYGON,false,false
sg:d3077cd9c7df4f9f9ae60bd9b041725e,,Sumo Sushi,,39.945847,-75.164538,337 S Broad St,Philadelphia,PA,19107,US,"POLYGON ((-75.164211 39.945967, -75.164224 39.945912, -75.164237 39.945914, -75.16428 39.945722, -75.1643 39.945724, -75.16434 39.945543, -75.164876 39.945613, -75.164839 39.945782, -75.164781 39.946041, -75.164232 39.945969, -75.164211 39.945967))",OWNED_POLYGON,false,false
sg:e73b63ed9cf2492e944f53fbe53eb8b2,,Banh Mi Cali,,39.953266,-75.15485,900 Arch St,Philadelphia,PA,19107,US,"POLYGON ((-75.15483264751117 39.95323733723493, -75.15487891561668 39.95324401955236, -75.1548641634671 39.95329747806812, -75.15482124812286 39.9532882256357, -75.15483264751117 39.95323733723493))",OWNED_POLYGON,false,false
sg:7efc3d0138c14e5299aee6f120d12bef,sg:5d39f75b6dab4f7995d38f72bee267df,Dunkin',Dunkin',39.953621,-75.157784,1038 Arch St,Philadelphia,PA,19107,US,"POLYGON ((-75.15782609581947 39.953664193025034, -75.15772417187691 39.953651856514334, -75.15774428844452 39.95357269718431, -75.15784218907356 39.953589145883775, -75.15782609581947 39.953664193025034))",OWNED_POLYGON,,false
sg:a9a7f34fd6bd4ecd8475d4cb7a36dd1d,,Fushimi Haircare,,39.957824,-75.159038,1213 Vine St Ste 114,Philadelphia,PA,19107,US,"POLYGON ((-75.158829 39.958121, -75.158907 39.957726, -75.159225 39.957763, -75.159145 39.958159, -75.158829 39.958121))",SHARED_POLYGON,false,false
sg:0b282ec12dda47948f4041562d1534c0,,Greenland Tea House,,39.955026,-75.154196,155 N 9th St,Philadelphia,PA,19107,US,"POLYGON ((-75.154264 39.955063, -75.154116 39.955042, -75.154128 39.954987, -75.154276 39.95501, -75.154264 39.955063))",OWNED_POLYGON,false,false
sg:83b15e2981b74706aaf2f39c25aac744,,The Foot & Ankle Center of Philadelphia,,39.95727,-75.162071,235 N Broad St,Philadelphia,PA,19107,US,"POLYGON ((-75.161985 39.957056, -75.162043 39.956967, -75.162409 39.957013, -75.162361 39.957234, -75.162336 39.957344, -75.161899 39.957289, -75.161931 39.957138, -75.161985 39.957056))",SHARED_POLYGON,false,false
sg:e3d91088e1174be0a2eb4018aaa67aec,,Sunglass Hut,Sunglass Hut,39.950723,-75.162082,1300 Market St,Philadelphia,PA,19107,US,"POLYGON ((-75.162424 39.952165, -75.16152 39.95205, -75.161525 39.952025, -75.16166 39.951396, -75.161825 39.950631, -75.161945 39.950646, -75.162815 39.950757, -75.162674 39.951414, -75.162611 39.951705, -75.16251 39.952176, -75.162424 39.952165))",SHARED_POLYGON,false,false
sg:1b199bbdbbb54a628521364f17f45885,,Dellabadis Carl DO,,39.949619,-75.155108,834 Chestnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.155034 39.949721, -75.155023 39.94972, -75.15503 39.94969, -75.154764 39.949655, -75.154796 39.949492, -75.154807 39.949445, -75.154854 39.949225, -75.154861 39.949226, -75.154872 39.94918, -75.154864 39.949178, -75.154899 39.949018, -75.155565 39.949104, -75.15557 39.949107, -75.155534 39.949267, -75.155518 39.949265, -75.155502 39.949334, -75.15552 39.949337, -75.15551 39.949383, -75.155531 39.949385, -75.155515 39.949458, -75.155492 39.949455, -75.155482 39.949501, -75.155458 39.949498, -75.155442 39.949569, -75.155467 39.949573, -75.155431 39.949739, -75.155129 39.9497, -75.155122 39.949733, -75.155034 39.949721))",SHARED_POLYGON,false,false
sg:55a5dd04ba7047e1b04c2c0d820e5933,,Honebrink Ann L MD,,39.946014,-75.1548,801 Spruce St,Philadelphia,PA,19107,US,"POLYGON ((-75.155248 39.946144, -75.155246 39.946153, -75.155217 39.94615, -75.155219 39.946139, -75.154962 39.946108, -75.154953 39.94612, -75.15477 39.946098, -75.154784 39.946032, -75.154775 39.946031, -75.154784 39.945996, -75.154795 39.94599, -75.154828 39.945823, -75.155002 39.945845, -75.155 39.945855, -75.155094 39.945866, -75.155098 39.945851, -75.155259 39.94587, -75.155261 39.945892, -75.155254 39.945925, -75.155247 39.945925, -75.155236 39.94598, -75.155245 39.945981, -75.155239 39.946009, -75.155227 39.946021, -75.155329 39.946033, -75.155333 39.946009, -75.155374 39.946014, -75.155369 39.946037, -75.155475 39.94605, -75.155464 39.946042, -75.155475 39.945989, -75.155515 39.945994, -75.15548 39.946164, -75.155439 39.946167, -75.155248 39.946144))",SHARED_POLYGON,false,false
sg:cfa5830f29614b92977074537f3d73ef,,Chambers Wylie Memorial Presbyterian Church,,39.946143,-75.164711,315 S Broad St,Philadelphia,PA,19107,US,"POLYGON ((-75.164199 39.9462, -75.16424 39.94599, -75.164374 39.946006, -75.164467 39.946015, -75.164467 39.946019, -75.164768 39.946054, -75.164727 39.946265, -75.164325 39.946219, -75.164326 39.946215, -75.164199 39.9462))",SHARED_POLYGON,false,false
sg:8556e8ba2e9043308ad5fc57781ebb23,,Freshbae,,39.956209,-75.155522,227 N 10th St,Philadelphia,PA,19107,US,"POLYGON ((-75.155624 39.956246, -75.155405 39.95622, -75.155415 39.95617, -75.15564 39.956197, -75.155629 39.956246, -75.155624 39.956246))",OWNED_POLYGON,false,false
sg:a77afb97b23f4eba9fce50a4666ee9a9,,Elegance Hair Design,,39.955535,-75.155132,923 Race St,Philadelphia,PA,19107,US,"POLYGON ((-75.155088 39.955615, -75.155149 39.955357, -75.1552 39.955364, -75.155202 39.95537, -75.155181 39.955456, -75.155176 39.955455, -75.155137 39.955622, -75.155088 39.955615))",OWNED_POLYGON,false,false
sg:abd4e93df7914a38a07d6aaf2b8dd2c7,,Insomnia Cookies,Insomnia Cookies,39.949436,-75.161844,135 S 13th St,Philadelphia,PA,19107,US,"POLYGON ((-75.16190355720722 39.94946760209438, -75.16177548172676 39.949448582139205, -75.16178419890606 39.94940437357428, -75.16191294493878 39.94942262246212, -75.16190355720722 39.94946760209438))",OWNED_POLYGON,false,false
sg:e82b9b21b3894eea8346ba0610e61336,,Green Garden,,39.947173,-75.157393,237 S 10th St,Philadelphia,PA,19107,US,"POLYGON ((-75.15757114975713 39.9471687123167, -75.15755907981656 39.947221661511016, -75.15721575706266 39.94717642336698, -75.15722916810773 39.947120903785674, -75.15757114975713 39.9471687123167))",OWNED_POLYGON,,false
sg:d63ba32ab3844804b098048417f3dd00,,Wawa,Wawa,39.949204,-75.163914,201 S Broad St,Philadelphia,PA,19107,US,"POLYGON ((-75.16411773837467 39.94912625711325, -75.16407084277037 39.94932705646672, -75.16371211884137 39.94928249280218, -75.16375572626461 39.949081656362964, -75.16411773837467 39.94912625711325))",OWNED_POLYGON,false,false
sg:ff473d25d67b45e895db1ccd99faca05,,Barbers & Gents,,39.944758,-75.160421,1114 Pine St,Philadelphia,PA,19107,US,"POLYGON ((-75.160363 39.944905, -75.160409 39.944684, -75.160462 39.94469, -75.160434 39.944826, -75.160453 39.944828, -75.160437 39.944914, -75.160363 39.944905))",OWNED_POLYGON,false,false
sg:402820441a4247a48035e773d5abb59c,,Scott Goldstein MD FACS Jefferson Health,,39.948371,-75.159173,1100 Walnut St Fl 5,Philadelphia,PA,19107,US,"POLYGON ((-75.159453 39.948418, -75.159399 39.948651, -75.159369 39.948627, -75.15937 39.948619, -75.159102 39.948586, -75.159087 39.94857, -75.159148 39.948273, -75.159157 39.948247, -75.159198 39.948248, -75.159454 39.948279, -75.159427 39.948415, -75.159453 39.948418))",SHARED_POLYGON,false,false
sg:b1013cd5ff2c4ba9b312008c6059726b,,Yanoff Myron MD,,39.956799,-75.162231,219 N Broad St,Philadelphia,PA,19107,US,"POLYGON ((-75.162409 39.957013, -75.162043 39.956967, -75.162046 39.956962, -75.162095 39.956741, -75.162182 39.956752, -75.162183 39.956747, -75.162369 39.95677, -75.162368 39.956778, -75.16247 39.956791, -75.162446 39.9569, -75.162465 39.956902, -75.162457 39.956941, -75.162438 39.956939, -75.162421 39.957015, -75.162409 39.957013))",SHARED_POLYGON,false,false
sg:1b971d1363654113b0590996691879c5,,Walgreens,Walgreens,39.947722,-75.159264,1101 Locust St,Philadelphia,PA,19107,US,"POLYGON ((-75.15931338071812 39.94779895929084, -75.15917256474495 39.94778250919891, -75.1592181622982 39.947643711390825, -75.15935227274895 39.94766118964884, -75.15931338071812 39.94779895929084))",OWNED_POLYGON,,false
sg:4b28af62aab945f0817353620aac337e,,Kens Automotive,,39.958391,-75.155021,341 N 10th St,Philadelphia,PA,19107,US,"POLYGON ((-75.155019 39.958467, -75.154914 39.958295, -75.15503 39.958252, -75.155038 39.958262, -75.155077 39.958248, -75.155088 39.958266, -75.155116 39.958255, -75.155147 39.958306, -75.155143 39.958327, -75.155103 39.958341, -75.155077 39.958329, -75.15504 39.958343, -75.155099 39.958438, -75.155019 39.958467))",OWNED_POLYGON,false,false
sg:d3d4969b73c749f0a8302457adf8d99d,,Chestnut Food Market,,39.949514,-75.154453,812 Chestnut St,Philadelphia,PA,19107,US,"POLYGON ((-75.15439420938492 39.94958993938818, -75.15442773699766 39.94943058312849, -75.15450954437256 39.94943880797676, -75.15448004007345 39.94959919232092, -75.15439420938492 39.94958993938818))",OWNED_POLYGON,,false
