visitor,home_geohash,home_cbg
5ce5097b2817cbb79feeb252308f31a4bf2c99edfa82b7191e09ce39aa1beb77,dr47pf5,421010060004
57d9c3488e4efa91232b8b385e23499e36edcf669678f6d9a1984365af9dee4a,dr47pgy,421010063002
9e2477c304d50a58d239dab9ac6b5b66f0778cc1f49c00dbf60ebf6d44ef7222,dr47ru9,421010101007
3ca2422b5830fe384f41e228612af821c8f946ae7b6f031f64354862354d83b8,dr47pcu,421010060003
113a60ebc79148af6cf345c855abefd7986705e1605bdcb4d326150cdae7e9be,dr47zy5,421010220001
f985e8d170f111ebe0349a453a9e8a873173e156373fc002c394f05bb2e2b8be,dr47p0h,420454028003
34fa8c912190ff2c36bec8d1425b0d889a5fb328b844e8e4f7918e3824e22ddf,dr47rsv,421010100003
27a99a32fe031f0d99d73af644c4149a2e1f0bdd30637751d7f8aa1b65ea615d,dr47pfz,421010062004
e729b79c1015e39ddbb2260f44a6974c90d0f9be21a547ee82546daa5fa2ce65,dr47zxv,420912031053
23db454c85b1912ab15da6c6e1f1da3cee645d57ad959ed8bb0bfec310e9b0eb,dr47zcz,421010216002
78e4b660b167e7da1bad827dd4348e07cae3cb9e2e9f73766e5df366b715d5d0,dr47qc7,420454009001
83f09ad1b02b902640e2ab229e62793db70ed704a2021fb814e373d100955d9e,dr47ruy,421010112004
315b6c94b5702265d188648abff9cb9cd72f4d5c9d984f3e67293ad1c21b7548,dr47pxb,420454003022
19426c9547a09e11ebe1a1689af425c5344bd38c511de129a81091a31e2728fe,dr47pgu,421010063003
f59db2d87759158e9f670d03a8e96d4bbd6a5a56e75dfafa22540149ea43b709,dr47rm4,421010098021
f8c0d3f138a605f6dc7a35693688299215a557f8ea0a94d5ff333ec8016bf146,dr47ruq,421010112004
e402419b145d043f3d841d61939b8632275f48cc5cd2e65eb9adcf7f9099e792,dr47pfq,421010060003
cf82e0787fd983865e153bd730cddee7c8b2176e954ef1159822d9b8dc836817,dr47r3q,420454003011
3b364f43c166cd87060a1fdf0aa59bf5ce230641db134f1fce7e6464c9b391a7,dr47p9k,421010055001
d7540d2067f79b512d72b74af39dae7eda598077fd079693f5bd8ebc181fe5d7,dr47rvw,421010113003
a1ed55769eefcaa1eb9cb2c2a81e618b3c7cd231190cf05efe9c0d3b250c7766,dr47rgj,421010095003
bfae834549e5a42597b0e17e20217eeb770eeab9376ef5660beeec2d74b02143,dr47rc9,421010083024
1c66e07e0cca9f6114ddee57d14fa9c271215c7532b8e61b53a520430f58dd9a,dr47rt8,421010115002
b1af09d173fbce179302c930b9bab2a3b3a7f8cdff7a6516a40d43608cc8910f,dr47rve,421010114003
fb3f0934f89bd024d707d0c797ca41da6d47895db77274d9203ca14a04e13892,dr47rt1,421010115004
a6814d50663890b65a1f3ecd0648811bf8ad5c3d76b543c1efa7d8f1a50e4eb5,dr47rv5,421010101001
83c64768273105f4218f5e1ef2fde9d4047bc435296bae721dcecd6959081a72,dr47zct,421010216002
c59080abd3f5e7a9ba6bba07fc6580cc5fbc2004c7b2f2a76a8f7c66fd0c9402,dr47pxx,421010082004
1ad970d34ad80f24d2c981bd687d7d135e33f5b1027dfd3f84b7e690ac25be2a,dr47qf2,420454011011
53626a1abbe0acaf7afe07d3c2974ff86e624817cf510e5b72f8396f3874b432,dr47rvg,421010114003
aa8430848225343f05ad0d3469a26ff293e2b565befd055cbe93c81bacedbfbd,dr47r6p,420454105003
084fb819551bd02284838785278cd528aa071d137d9d8df8dd052a9536605abc,dr47reh,420454105001
5cbabc48e9ddad06b49ee917e072218a7579734bbbf9b6d8d8e61a1877229193,dr47r9p,421010082005
435f1995d395be7d814d5fc18adb79844149ebfe261e40b3b592e765872dd896,dr47pfy,421010062004
f3761d8716d6a740129e5da016a9bfd9ff649242dc627c19b666fbddde8e3791,dr47rgf,421010096001
ff978e455513ee231e364965a2c05d1326b7682413416479c8f4de5c79bdbe45,dr47qnk,420454092001
491ee459f6e1824b8d3dec5c6899aeba47796bc5d807d85d50caf52d1567284e,dr47pfp,421010060003
489a09a98683006aa9ab2ee11cfb262c85d2d8823a5f87e5101304736d9df009,dr47rv0,421010101006
8c41743f1da234c1fa8d34448a893808c21612accc3ad6c31f24d7a88944875f,dr47r3b,420454004023
a659c9d20ad8879f54dc9ac802652705c55d2ebd9843922f219586c769659991,dr47zgq,421010219001
bfcee2ec074b0216496e268e298cc910d98ff991359c733f7c4b13747600e2a8,dr47qu9,420454006004
608a5180dccab638df9c4bbf0ae3af7aa9249347eab46615875996fb69938f02,dr47rfx,421010084006
d747e91beff1b783edacc8e12f98af68c23ef6fa24f8b79b4b238aa2e511491c,dr47rfp,421010084002
ac33d40695e7d810619f3c84a7f360d821837d9c373b6034f720f93c04b93316,dr47r9q,421010083013
2e383588feec77f34e0bc1e9ccf482189ffd31ca1c757af48ed0097a16b79441,dr47ruw,421010112004
535c6b844454a93bf4e6a72d519313639be2b22f2db6fde20b2d88923150f5d3,dr47zgq,421010219001
4b975d66f7af92a289b0c3d8adbe66045e3ab6590d715b6897c878be2a9081f1,dr47pe3,420454025002
153456a999973bcafa5936a92262e169fc47069b34ba24345836f115fcc547b2,dr47rrs,420912055031
fabf3b88cb516e55b2d76bf7b31dcd0b11414a48a2742335b9408a2617246b22,dr47pzy,421010072006
4692dd86ee920212eeac3f2eaa5d00fb99957bdee423d872b24cab0498866d86,dr47r9j,421010082005
e87728b4ecc14e030b4ffcb6d860943f7f7821b9bbc526cd4a4abf43427a30f9,dr47ruy,421010112004
012cce90f48a6f2daa9c30b9bbe9816e0f0bdf75ea8c100418718d8ff5354123,dr47rt1,421010115004
148143a0bde099f3093b1c2a8a6f97f63b00a8190aed42907e9f47a8444687c9,dr47rbr,421010081011
979f0a0ef07e8001dba1235ee42242d28a75adc4570978ec413dbd91f2c220e9,dr47pe3,420454025002
a3851536cb60a3d34b67fd8db40519ad27c1d0ad05ed903fbb957502cc7001ae,dr47zyk,421010384002
ed90e52cb0051a1431c7ba997b53de1d36726679b1b8d91bbdd518f6179bf6fd,dr47rgq,421010095002
c4aacafe43328d1bc9fe596f74205e909255df6871ddd8a8ac1fd78fad9cd2a7,dr47pur,421010066003
e34e9125ba9a223db25959878831555bd4db6af6c1730696ff5dcedafd50aab0,dr47r48,420454007005
bb5879c4ff8eda1d0e7b78fffe7b348c13b4dd4e4471a000394aa0328b871ec0,dr47ruy,421010112004
4f83f9a9e3f2757960afbc8916e0541f71127a40116ae6166e884201ed6e2414,dr47zut,421010218001
042d48ed30fc61d7829548e0dba8084183b57dd674735f66f1139af48dedbbc5,dr47rgt,421010095002
61caa3d68b01cc84072ba56178a97b3831d9b14d707262356dd1d6729806ff45,dr47rvs,421010114003
e807573be445ba520dd858dbd6362847fd06ea612ea3832c4e2bef3f7e92e44e,dr47rgh,421010095003
ccabd754fced3087efc2664e56669a8f696ee8228763d572f77b93c2726132ac,dr47pxx,421010082004
331d1c848d814087cb2d662e16a221e3a7f8337282dc1d169e4afd25806df4e4,dr47rbr,421010081011
f7ccf4718e7995b74664c99ade21b058894eae7300c01a6290a00f0c67042234,dr47rvk,421010101001
dbb2a37019a5d0aebeaadd605de41dcf872d4538031d414fbd12d43bb1915af1,dr47zyn,421010384002
e98beab0a4b85d5835c5a63b281aeeaea6334a7ec99e36051577b88b5ab9a88b,dr47pf8,421010063004
700f38cbf0152543927e75b97a277676dfd7621207295d56afccc76b3ea6cddc,dr47rbq,421010081012
7b4cbb237df941b0667ae6b695bc96c87fb7cde37783a50263dc46c4fa8c6f6e,dr47q8j,420454008023
ffe4acdc15af058723513bd83716489969c18f85edfc7f2a12bd21260e4d1ae2,dr47ruy,421010112004
4665b43fe8150c5f0c4f1bbc4e405dd5ec3ddf3411eecc651ae2340864f46fa0,dr47zuq,421010218001
6621033ae38cf73657dc3c65444736e8ad7fc3bf586a845c6ed3866e0a5bf6cd,dr47pfy,421010062004
46ffbfc8c18e3c453f83b3941183372321bc05f5a0a25d12626d98b384baed2d,dr47pg3,421010063004
69be7f0309e2a0971cab4c0ec1f46ba5baa2c945d0af00ed4733d0bf359dc24a,dr47zbq,421010216001
3c2f76e57976cddabc76a427b1a1c0c234c0efdad43e693ad4385a05184d935b,dr47pgg,421010064003
7face2864f5836ed389d0e42669966692352c8e6c4e25969ea8ca937061c51cb,dr47pfy,421010062004
1dff43a30fd2b436417f3be936444f6ff9cf007316ff442422cde210254e70dd,dr47pfy,421010062004
2df0b06b7b7f16b12f24f63a323397d3fa5a031d3d8d518ea55b5a8262a9b126,dr47rbq,421010081012
097751fbb2a7b0ce1f354218c1e8b3b8874a062f8b1194150f2bfc89056e47ca,dr47rt1,421010115004
2fd97f6e6436b4d930b61b9b5e87c53db7b5c107679468d7d70f63021e284865,dr47pfy,421010062004
8e09788b7d997acdb770d1712fdb6fac028a0cc7d383ef4779610d5ae403f9c2,dr47rm0,421010098022
cfaed58143b604ac77ef9adb0513033ada8095606023ea1756855a2b75946e0a,dr47pe6,420454025002
47c7014b39acbbef9b28e7cc0903dc08a56f114659ccb1df4f8cb4de841ba776,dr47rbk,421010081012
1fa6616830b7168eeae032415331db1c974f01df1e936da77310a9842afce20d,dr47zfx,421010217002
c2e2cbdb08650963620648f97f7d1c37a44b2b35f3353f82037d483e1f01d55a,dr47rux,421010112004
18f4caf9d61f78a1c49da7297a1c8373473bbd0e6ff832baaa8bbf23fdf0a26c,dr47rf5,421010083022
8b36a6bcf741e3058ac44d126d51aa659342d8da22d8ce8fca64e783f68958d6,dr47pfy,421010062004
8bbc76a1c49a7df50257a3be7a92a3399cf28d5dfd51fc7feb67f6c183be0387,dr47rfh,421010084006
c6a39164765d41a692c25c0c929d85f23e36badf79784b365de4593ec1192cbc,dr47rfc,421010083011
7d107ec7ed8788354392f1ba5fb53654753ce2bdc2447a3aff69c766d3a703da,dr47rvk,421010101001
ef966699521d8b41f7313f58fe844602e01b368173e78518691a6d56e8711de5,dr47ruy,421010112004
64418dafe54a31068dcf3f8096a908fd7e46330bbf06e9682681b7378dfa9fba,dr47rg1,421010096003
e54bab665d1d0e932edb344e58614df04048059bc80d7f01e2c736a182e28060,dr47qcn,420454007005
6b2f476b2e30230ce06465a3c3473ea619b770bee4db69ac62e9740bf3e9020f,dr47zz3,420912103003
c35cb4817891be4744f9e0bde0bda87d1d16473a2c80c384ec7f7b2efba23230,dr47rgk,421010095003
aa06904352ac4dd46328c46775b4d22b0cf234893df619f27062249b29020ab6,dr47pfy,421010062004
7f1938259d9cc5ecda18b45fc31a57bf1b817e370591701f75f7ebaeb0db9026,dr47pcz,421010060001
e23b18e9d4f5df09dd18eb63215eccdc23da933c4ee54970db5cd5082e17173d,dr47rtc,421010115002
2086c09d0cba42036920494f9b7ff4bf3d55dc4f13a4b50a2d744dd99b88df45,dr47rgk,421010095003
70db048022a4e7bbf35316e012382b84c4e0f7dc42c9d75f7bb079b487f54845,dr47rgn,421010095002
dfadd505415687e0da0af8f94e88659697c81ec41287e04e38735e4e9ed1efd6,dr47rbx,421010081011
2093d6c362d851d4304f3296d5e1654cd397fd1c0ff2b8bc1e11cb766a53b537,dr47pf4,421010060004
68b3033043a29fb4d3052f500cb8d02ad8e55a8ecc106db81dab957612cafad3,dr47pgg,421010064003
b855624b32346cd03d9207b9163b0e24e5dc82f07ea197c09173caa507de055a,dr47r6s,420454004011
3273c60d7d3aca18f5964d9e28e44e4fbef7da5f48e1bf6f5167c90b484ae78c,dr47pfy,421010062004
c28d8704185589f5271b6789821a3eb0f749c0ca4e80a42c79388d7b2c940ffa,dr47puz,421010066003
df5d2ccecd9923434fd508fca3e49574c50b2ea963147a03cdae9e9619b41ca8,dr47rcy,421010084003
c3938d30295b671ddb330d82cc36e3c3f8c5586d96ed799aa4ee5ba75e9baf9f,dr47rt1,421010115004
a744f294944328899d6b3da152dda253e2237e186ca1154ed182ae802bc0702a,dr47r3y,420454004011
088985d4f431eee6ace6fb4d46dc8fd31e3a9e2eddd0d5c00545976b579a9bd6,dr47p6q,420454024003
6eb74811343a2e9d3783d3005035e7b389a7d771751de87cd798cdc564cee49f,dr47pfs,421010060005
cc6fcc56286ed871f2152d7d3d3386e1e0ef4b7a1dbd44476a54b6aee9e2c0fc,dr47rcg,421010083023
4dc7a2a44b1a330d6ba95744a756738656825e98f0c42321fedf89693e5cea46,dr47pfy,421010062004
35690fde4b50512e90663db6cf575bb83ebdea87156021c112c44b1b7ca4c568,dr47pfy,421010062004
c33b76999a994706e1f0cc1ad235a6c806e6ee0b799608d37c99cc79abc313a5,dr47rfm,421010084006
723003c00bed285d95865accc22784566290b3ca5b61704ca7c841c06b85daf0,dr47rbn,421010081012
165fbf6f170b70a0d89732f8a5c2f51befd5e37d6a3f5b03eabcae5c06b44566,dr47rbr,421010081011
616cb242ab2c84ce0016f6aa9d6f73908174db3b6e6d3fbcf5110b461379f8b1,dr47pgw,421010063003
a461b8cf2df265d11f549de3f8c3cffa2335353a046034ccb08c055ba82cc4fd,dr47rgk,421010095003
5e61ccb6cbcadc51798386d502433dbc00e8f554d3228e3b909b0a5dca20c6cd,dr47rg4,421010096002
008c9abc20c0e1e190d5f7431d6af119c85025a2ee1ef78aac29e725793f2754,dr47rsf,421010100004
fb4b231d1781c80d4c0615e86dc7d565894e28d012f385cb8b85526fbed5aaba,dr47p53,420454031031
f98c11c37b50a5d65f95a2a0f8f337b546aae6c55ecc3068d4c081c6972bdd09,dr47ruy,421010112004
c2106b80c9c0e14636c02bf5519017cfe9e74db9a8c343b2e6633711e24cf065,dr47pfz,421010062004
6034f4fb98cc4a32b3b714f66dc1087d2638b069d156be2a446da78dd0b6564e,dr47ryp,421010113001
d7fd2c8785297517f476e5d9d65d80c737705ab963e002fc9c56123d278f90ed,dr47pg3,421010063004
bab15e6d87516054468388d5f6c27a898322dde26242e9413641684b2684fb15,dr47rzs,421010118006
f15c898f4caff35e52c6611d65bd25d999f8be28649084fa2a91b4116a5be173,dr47rcy,421010084003
e2510297d2ddc14083081e0136c58c18b91fc2de5b3339186bec3f4aeca2ffd4,dr47pfx,421010062004
e83d1c3e5c1c5470529ee4fe9eddac2dbf8b48b53cfbab8c0ac7919ee837bf78,dr47rjs,421010098023
74ab3697dbcfb5bc81b99da07e965433e925bac527c8059ec946e9b849155805,dr47pfe,421010060004
9949491f3eb007640c381204e51dd6893274332a292e560e38361c7a943e5f4d,dr47rfc,421010083011
2bc9bd4aba541518637a5bb5c84cb441b652622670a4a79015d6ca7b238af4df,dr47rbq,421010081012
1466577a3b75130bdae0f5e4fc03fa3f525b2c082eeb7c48cf3643aca724326c,dr47zby,421010216002
ada3a8b567d26404d909d7c619bad52bd84b4c4af1194a9fb857770b456328c2,dr47rt1,421010115004
fee8c5875107006bdfd9e4798e54d05a3d41b4f67e88668e7f01e900368c8f3a,dr47rgk,421010095003
78f5aabdf7e06d3c98dd1398a067d470db9ff1090d144c3376116f6646b4773c,dr47pfs,421010060005
d150177340cb6e704da8ae1dd6042aa19ade47d00974bfaec884f1cbca1364a7,dr47pf1,421010060004
811f44b35ec4069c01603aae9f8a382053e9ed91329b791ac1f5832797e3ed55,dr47rub,421010101007
02324d8cebeaf60cb398bbe6f96620e7defc41f4758f99a9793bf6df54026ff2,dr47zut,421010218001
c5d3f048c9bafac1dac8398a3cd055886351280fda1a4dc6d4f26f97b8d780c5,dr47pge,421010063004
584cec18a9059ac28dd5357d6940cf006b8d754a2e8b598404fd825624980381,dr47rt1,421010115004
d49ec6e8183614de9ae8143666a835555f883c472df865874ceed21b347b78b8,dr47zug,421010220001
909d6a0eaa73f788d87d406c1d4192a69bb36af9aa553310387262a072ee6193,dr47z8r,420912047011
ec3fa83d65b8e7272ee05dfe796cab3ad96e775c3919e34acf9802214dde82d1,dr47r8y,421010082007
fd9474ed74ace1ff76271d736f7dfa1185e7e0109c4ee25c11f5ec585861c3b6,dr47rg3,421010096004
af12159fc243e74a8b02532a4b959e878edcc17053e537ed72cf43b1c8f2be1d,dr47pzf,421010082003
560a07fc9feb03c8beb8aadfa0719610cb424f02d6768493eb37ecc7d2167357,dr47xzq,420912047011
69872567096d12a3f1eb3a170df0dac73173b6132b54d203ba302093263e1ed9,dr47zem,421010220001
498eccfc12f5985874c9eb25a05ca001500b7e31727f347206e5b847616584b2,dr47rt3,421010115004
01cf8bafbe824bca1c36812d0518f4162c6c9ab37733763720f65449087c99d6,dr47pdc,420454024002
7f02143e197323f9db355f145fd48e5e8ebaee6630e455156fae111ec503f50d,dr47pg7,421010063004
3f5a430c92b1e498f4c4e4158da8decbce4f68abf31783c6d04f30265e26f4f1,dr47ptm,420454021004
f1877b7cf8d5f272c305b82895d55fb008ca91960025936d41af56a1a8356a7f,dr47ru6,421010101004
c5f57f4c152ab45afd095ade00ad0fa334d45c53f3a6eb1583f2f23e17c96e1c,dr47pb5,421010056001
ef5241cef899a1d39fa97a20d3eaccc213dc310d7589d0318b86aeeab0463534,dr47rcu,421010084006
a516de1fe88741abb465423a6b0a0831d54bc8bf6a26984980d6ab27dde15369,dr47r8r,421010082006
2a57cfa710db6b1152afa38c637dd116246afacb7c8660a0541b822e88c53a47,dr47zus,421010220001
bb23c19a9401a66f4ed41cff3bbe347af224ebdc05ee9a5c0a7e339db7e9b95d,dr47rf8,421010083011
427ca54854153651daaf590861318605ba981aca493997da944fa00d24679064,dr47rbr,421010081011
ddae7d1fd6fa39a7f604654864337de263e26ef07412eb7805ca349990d2bce0,dr47rvq,421010112005
1716353204161d730d7659b2ca4ecc8648a5d988fa7833e4018e5992efaecb86,dr47pce,421010060001
eac977768c0cf843fa3756ff58cae222880db98e41d3c36639dc7401a7eb8f27,dr47rfr,421010084004
2ed71b64927c1d4ebd6a29f11eb9aa4750ffe36fb3ed70f78e76cdf74a56788e,dr47r9p,421010082005
bb6d138e870f4db0b1dfbbd280402dbfca6e8cb77220cb833c00c6bcb0c17c1b,dr47r3e,420454004012
7a4c5a9e0fa1dc05c1f21649f605c6fb9b88fd866b2d1887fa11dc9f3511ddc6,dr47rvk,421010101001
cc137a5b5055db6d946289c44b92f519a1efab31ece44c7f6a700342b9056f74,dr47res,421019808001
b25576069003c17cc2413a06c0151db38e9b86074656c2409ab3954703447a6c,dr47pfy,421010062004
014a4bf5a35df3ad1d86991d79999cac6cf15e05058c346c4e66d8833915ba65,dr47pf5,421010060004
66ab8343ea70813e181494c967fa466b39c8395810f95fffad46e4455e48eab2,dr47pfy,421010062004
fa110844029950c3ec7945f1f4bcdbb2d3c0362424977f4862921e9c88211880,dr47rgk,421010095003
e98362b6d09317f1ee31b936f7b12b664ac68d7eacd3ee15e47fea74d0201a24,dr47zyf,421010384001
2380ceb6e84833af129fd27644a440b54d0be59d9a008f2bc32e52a882136d08,dr47r9p,421010082005
95b58fd15cc7b697dda5ac1befbb65dbc12e7ac3142fad34f333aca44d0f8baa,dr47r0z,420454008011
d490bf41523d8bc122489607a5fbea1208ea2c62dc132d32809c12fec0f4a7b9,dr47pf8,421010063004
53722e326338e2592438a8443a28dfa0c651b6b6e1457f88e68fc6db2179fac9,dr47rex,421010096005
cd333c39153bb0e56640dc7657876a72720203e49d80e3370d83adcfcbaa3c2a,dr47put,421010064001
5321675c9a3f2e6d2114c19d62c361e013908f045d68ab6cb11df242010be921,dr47rgr,421010094004
47a8b3fc65ef1087444723992bf69a68cc0f7b4975d7bf9f38b474a5485c37fd,dr47rwp,421010114005
2a98904998d9a64c8c6645e18f0885e1c41d8192402ae6407f1b9ba540d02c44,dr47r6r,420454105003
d0fc77fa2fd767495bce9791ab1868700822efbd255bf0401f9f3aacde2979e7,dr47rt1,421010115004
af6e183b116b1fab4a86e0951c4c1344dc5bae4cc62d50ea1a722e48e1dfd358,dr47r1u,420454007003
416d31385018ec6350b9bbbc9228036000b6024166a4360e3a1cde7d247c16c3,dr47rbq,421010081012
8820e8b880fc63631aa7dfb23ae24f7ea6b261a8b9cd02869a9990611a1d12b3,dr47zuw,421010218001
c706795663af0042df5d8fa5cf5ad325d1bff6c5668cdad287b91a403933325f,dr47rgk,421010095003
3e5e6c6bcbcbcf6c188eeb34479db95e575a1ddf4e654e95e6b78e47e6dac8d3,dr47prd,420454017001
25c8d7d9ff54aaa5eec1b03caedf320b294c74b5075e111aecac0aa622bf1b06,dr47pq7,420454003021
f8a38baa942f9647baad1afdb6e11359504e544b39917ca915288e283a610f61,dr47ruy,421010112004
fcf453a6c66d44b422079209d97b2ce1980172587143fddc7b1a26c0b95def12,dr47r66,420454004021
cbbad9a8ed64bd6e81100e83c27a59334f063f0a4bbf2ee73ffdcdbc3b5a40d7,dr47pf8,421010063004
ebcb8df26290bf27ab8d102f1c3f9ca31f269928cd4b7a9fabacf02af39fde77,dr47rvr,421010112006
7d442402964c6c95467594e7640856f87785fce3b188765834539d58dac5ce4d,dr47rfh,421010084006
8c75cd934aebfcfa83faa3f4590d1469f53825b41d10db43c8fbb0b0e638e549,dr47rg2,421010096004
9eabfbd3000a8c44cf18a35f6894a390e44571fd260928e6d2af6b5744b322b6,dr47rbq,421010081012
ad095abefb28d4486f9751a4ca4e9be5e3c1e4c9e4e1518470a8dba93b5b96a8,dr47rvg,421010114003
285143a1f18bfdfdd95ebe7d9841ce847192f0f1fcc935a70b92dd915b38403f,dr47pcn,421010060002
d38b6d59cc81ecd8ba6d29360e86c5516354ab7e28599133ae2155e9367cad60,dr47rbm,421010081012
00e6caa86d2997244cf8e691017c211657f838787b8281ee222cffe33ad9bad8,dr47rvq,421010112005
8fbf20a13d790e5684e071d90c6f877e2b42411353936aeac6776a2a0e8a6536,dr47pr6,420454017001
7c61db50f9de0775e240ae06040d44b0c003b8c9a15ffbf0e4110f6dae55db73,dr47rtr,421010114001
84e21d989f3217442ed51226931413b577021106bd0309806a940abb4b3d091d,dr47pfz,421010062004
fdd9065ac60a36e1d4c3901acaffb80e2abf939ec9a034193afe6ff1222ada98,dr47rcg,421010083023
35bc057f25d3ebddb75a1e6037f4e4735ed995b4babd7c7f35cda5192ae4667f,dr47rb7,421010082002
f77077cab54f55cec6d32852660dc15d33c6011527ab7a438ff31b57b4018334,dr47rgh,421010095003
8d97d3e6bff6e860977273257b4901e878faeca17ccf22db1f3bce3711b65dc1,dr47rzq,421010118002
2f95b9a8f3e613946ab4e3726df85a669c08c5ddd8c79416c3bb679136365d67,dr47ruy,421010112004
3ead98ae586ad6fe58f949d9166f928edd7ec74d7f9174d0ca92542810ef230a,dr47rcc,421010083023
2896283cb2942520939dec7dbcd281880018155a0c76c3b57b6010452c0ff742,dr47pfy,421010062004
c9cdf7c1646b934b3584dbfb0cee99644f9173eae11c0cc20ffd3d63c5ecbd59,dr47r2e,420454003012
2edb144184e8e1f0b3ff6d1c76110da2c55f5a85f8ccbdbb28268c06856f1f13,dr47p7t,420454025001
3e90d17c5c0545a6c613fb70cc40ff63841919b9762d598e110c57c4999c80e5,dr47rb6,421010082003
d0838c5cbb5641e89859d25dfdabf220754fdcab8e3f282d8da695c5fbf8e243,dr47zfx,421010217002
84b760750056252ae76a6a2335993fcd1393a14c4323af95c1afec20282355f3,dr47pzu,421010072006
b0dceb14bda6cc8402927de00009830d1eda714d5778a9cfab1da0d31b7ee120,dr47rg7,421010096002
4abcab09d6255d5d69304140aa0c0a3c312661393d429ec26573c4d8da0daf58,dr47rg7,421010096002
f7153f71c84a34186db796c800aa13ede44260aadb4e753ee8bfa85149efe5e9,dr47zut,421010218001
75c6d3a1124ac0a5f41b6e1b39417de72d1cefe2d835568f8c5485c4920e9d93,dr47rt6,421010115004
eb7f7fc3a21e6c6c3ed1ad40720de517e641e8378e790619f8ca8605f625f343,dr47pgw,421010063003
4ab711680d59e2181f1c2281acb85dce063dbdd2bdca183cc2f034b2d05a1a57,dr47pfz,421010062004
6f9091374375cfcb13029e7b9b3383c82f6ddc4cff052eb1ddd4bba9f6db1b82,dr47rbn,421010081012
64445535b4bebf575451405e71052fa035e70bf42fc3e3aaf0ba9ef0c2d6a558,dr47pg5,421010063004
c72de3a53b2e8e303682d24bd46478bcf074fdad02b311410040a9397396cf40,dr47pfz,421010062004
8b51793d2d0bbb63560c032a55a8cb416692a8cfeceace33e84de17bed5d3dfb,dr47rf0,421010083012
7e30c8f5d831f03d0e7fe955bb2b5cb7eb96eac8777aee2c70beb0f11d38a528,dr47p5r,420454026002
aa58dab730eb7a50c630ac0ddc247ae5c33d1ffc6d12d907dc67f0dca18c5762,dr47rt1,421010115004
a57ff252b5b065b3d73914c3db7fba860dde5ae4e9621317741d1ba30c2f1450,dr47rcm,421010081023
42ca98629013fd0882701db9b26d371913787aae3e12cefc53d1136ec3e83dac,dr47rbr,421010081011
a4f2bad3855f959c97a4f61d337e3d7464aa6cc29e7d20fcaba29959b77326b9,dr47rth,421010100004
65d22956b2501ff508a527cd796605dec3f840df01fd332890d52ba6ee1e010b,dr47q4p,420454011032
8d03f4d933e13d9253890791cc2b504cf2eb447e965f35d067db69993c835e45,dr47rfh,421010084006
f4e1792dd006e6a71080d5e9bcb1fce0a0640a69b9d5a57aac27d12a3b6cb8e3,dr47rcp,421010081022
9d1bb72a6836e89a2ca3acd13bdfe3b026924b696c8ec14b50f8e23ec1a06e37,dr47rfm,421010084006
633c8cee8ac5ab26a93336878d9082e654dedbfe9049069e4330f4237421a417,dr47pu0,421010064003
8319cc53e4a2fe7160910cc582891f181b6ab72b50300bbdef8d49c0568a7f15,dr47put,421010064001
af49d5b788e8142082130a0e4fa3527e19a8d01b00c6d177334b12c7c2e510a6,dr47rvk,421010101001
c99cd9d51e3e4e1720e830918fc3af635ceb43249f142cea64e309d727b9e0ba,dr47p7q,420454025002
6fa9fec4efe571daf61581c3a37e36cb58dbf7e11b280e2f67f3b862ab2c9f69,dr47zvk,421010384002
bacfbaccab0e57d4d57cc88e51d21e202194df879755d3c4933a8b9233032720,dr47r0w,420454018001
d92ff3a5c4c322a2243b75d90728382f8fb519523b20b4a6930bf2776e311322,dr47rsh,421010100001
797ca14b6514a042b34b0c0215db747954d9490a26266d0d074a0a5914c4c973,dr47pgp,421010062004
883dd137d6836a2b4daa7cc2711af07005cda3665b78e8d851c30bb3c317b77a,dr47ruw,421010112004
549e0579e72907ac1872beafedcb990b8dcff7025e505b03789e6009e9cf7229,dr47ru4,421010101004
738bb3f35f331e6ce6cdd9f98d8f38b5ef9b771c05a2da11e3b31868ecd4e430,dr47rgm,421010095002
ebc9e458b9e06fb781c892de529bed70de11c8afebbb47277c10d37f7ecd1953,dr47pb7,421010060001
af547477297144f767daa63f0df33475c23c39f909f75379fa06c2dd83dad4e2,dr47pf8,421010063004
62be5344a51b09054833dde66271a8314751ac9608332043f74051c84cb64745,dr47pqy,420454003021
095d74b85cc84d8f20ab1384d6132e58cdc9bbd9eb7f8818c99ae7aabe9adbc1,dr47zuz,421010218001
9079c6b665eefe0dcedfcda867c57b403ea4715382ea76b6417f5d5fd051ce7b,dr47rt3,421010115004
48b636e7bd77f2499e1c98abee788ce349f7f2425498923816729e1fd36fc152,dr47rub,421010101007
e5cca369f64d9f4a66668d5b1fc0df1439c48e69ab617ea7261ab75aa9e07ea8,dr47rg5,421010096002
f9a29c32e5263dd252e01c3e2eefba7b8f5231b20e0a12f2fe077d71197b8744,dr47ru2,421010101005
d84faa9dbcbc5f26c9a1b509dea7ab08fe6ec40ade6809b67933a3b5463271fd,dr47rft,421010084006
4d4e4398c5e6611bb2967cb9d947e3b69ce9d40b505a3f60b777187c5678202c,dr47r3j,420454003014
194f039d5dfec9a92b5e25d5123c51a7812320006cf825d9259b68f0d1c401b2,dr47rbq,421010081012
7dc08b81fae7c110d1f9aee8409d71b40856f0c3cfce99a3993910ca3935fde4,dr47r2p,420454003022
0ab648058f8f2c503831c66576682a186a836224084435804a6616251853fec2,dr47rg2,421010096004
